MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
843,6.494069363684247e-16,-100.0,,,2713.6068600180706,-99.72863931399819,187.89465630739724,-93.07583353079576,0.5423602889801439,-99.71134874208832,0.0758672927877187,-86.01164312188494,0.000516925609878692,-99.31864497745414,5.9564340111753495e-06,-98.84771930480034,2.4037490141341213e-07,-95.96444951858066,3.730453451184206e-09,-98.448068650575,6.0244598552065945e-12,-99.83850596357678,1.0535079951202808e-13,-98.25128223867274,1.0078737574094978e-15,-99.04331646074084,6.494069363684247e-16,-35.56663901661927
844,7.014922577005271e-16,-100.0,,,2692.4683212843893,-99.73075316787157,190.33736898310386,-92.93074806197508,0.5367596211964055,-99.71799567049598,0.07975873602358573,-85.14069746047436,0.0005184067130871942,-99.35003143363016,6.3565014554583345e-06,-98.77383890003964,2.462644690493782e-07,-96.12578600390455,3.899461955824131e-09,-98.41655518927408,6.352199176786482e-12,-99.83710062442591,1.1329634347826181e-13,-98.21642331537252,1.1126029822912335e-15,-99.01797097052412,7.014922577005271e-16,-36.95035256368696
845,5.332395896171235e-16,-100.0,,,2581.7455247178436,-99.74182544752821,175.3535385155598,-93.20794645185939,0.4704091477734287,-99.73173672356108,0.060054258398524935,-87.23361170105265,0.0003801575668254208,-99.36697650264422,4.692305925234277e-06,-98.76569445548111,1.8329434987319943e-07,-96.09372549885379,2.9823578402938207e-09,-98.37291338093237,4.7501706421216036e-12,-99.84072432295201,8.79559848818968e-14,-98.14836157459361,8.633217613307241e-16,-99.01846160612044,5.332395896171235e-16,-38.233968665959715
846,6.062173287757084e-16,-100.0,,,2764.712812381371,-99.72352871876187,192.61334158632152,-93.03315191640411,0.49163587725363345,-99.7447550241304,0.06697011630947086,-86.37810635717271,0.0004219791544840153,-99.36989932564244,5.2838243987121115e-06,-98.74784705771236,2.1178507814192554e-07,-95.99182216968553,3.2440671611842527e-09,-98.46822675627304,5.250721622091229e-12,-99.83814386813822,9.971294134036708e-14,-98.10096690479938,9.598886556376571e-16,-99.03734796834334,6.062173287757084e-16,-36.8450366388593
847,6.062129281209646e-16,-100.0,,,2975.417945182438,-99.70245820548176,198.74158738351636,-93.32054887598889,0.5473141389573031,-99.72461016027756,0.07766668104542412,-85.80948754706243,0.00048746119034470946,-99.37236768227599,5.503590833415714e-06,-98.87096840888526,2.1626453551182733e-07,-96.07048303448084,3.135703157904696e-09,-98.55006131704233,5.156874547043839e-12,-99.83554328049057,1.0184063034751619e-13,-98.02514818969378,9.794401784951312e-16,-99.03826186547262,6.062129281209646e-16,-38.10618132366335
848,6.499672303366997e-16,-100.0,,,2994.564078747002,-99.7005435921253,199.15731613494094,-93.34937203219664,0.57504250004439,-99.71126217645212,0.08743364602245249,-84.79527234670427,0.0005238914849044309,-99.40081249182964,5.73677122799862e-06,-98.9049695608156,2.5476449234295197e-07,-95.55909618463501,3.54637926122403e-09,-98.60797741921976,5.752894848895293e-12,-99.8377811727077,1.086910284878446e-13,-98.11067242939933,1.05013270183828e-15,-99.03383681574444,6.499672303366997e-16,-38.10618132366338
849,5.621658211667015e-16,-100.0,,,3352.083150549028,-99.6647916849451,213.74112931483782,-93.62363283620128,0.6574101625539834,-99.69242692566407,0.08679607389798986,-86.79727225986372,0.0005157816117487031,-99.405754674624,4.865402293594351e-06,-99.05669334021066,2.2787456235822576e-07,-95.31642917465965,2.949766367437291e-09,-98.70553064944556,5.094216838699154e-12,-99.82730100610901,9.065811878508065e-14,-98.22037181267237,9.082745792539545e-16,-98.99813211279272,5.621658211667015e-16,-38.106181323663435
850,5.506664890409782e-16,-100.0,,,3091.1922249593918,-99.69088077750406,206.14232045440076,-93.33130049985459,0.6485376853385523,-99.68539323516443,0.08549075234791796,-86.81792064199172,0.0004887990870374199,-99.42824332034397,4.654453636372893e-06,-99.04777775576807,2.106886509513783e-07,-95.47339672040297,2.834288167708097e-09,-98.65475043154451,4.73941596992336e-12,-99.83278284742106,8.730132067245694e-14,-98.1579730239659,8.926981333583744e-16,-98.97745174244538,5.506664890409782e-16,-38.31436759374148
851,5.035537302821013e-16,-100.0,,,2957.918245079367,-99.70420817549206,196.55945484584078,-93.35480434008525,0.6877814181467111,-99.65008988314192,0.08428376354889718,-87.7455596610901,0.0004446840034086285,-99.47239659848526,4.414464693870986e-06,-99.0072805272884,2.0390165194352953e-07,-95.3810560037636,2.564439041209012e-09,-98.74231571114528,4.7800151620136135e-12,-99.81360386871351,8.230293009607479e-14,-98.27818684028182,8.163225546035124e-16,-99.00814885490638,5.035537302821013e-16,-38.31436759374153
852,4.796239676665783e-16,-100.0,,,2948.932289377465,-99.70510677106226,194.90414816727383,-93.39068757633567,0.6830560532124906,-99.64954257791052,0.08367482710040378,-87.74993257041329,0.00046956619569894905,-99.43882023785301,4.379565041204116e-06,-99.06731679551908,1.9786164512926163e-07,-95.48216219492744,2.4281722127273882e-09,-98.77279287193782,4.079251671062351e-12,-99.83200319772705,7.453171980233345e-14,-98.17290704736236,7.598948338759311e-16,-98.98044103115927,4.796239676665783e-16,-36.88284927268145
853,4.417486033149038e-16,-100.0,,,2892.262024571976,-99.7107737975428,192.71249385057922,-93.33696282655792,0.6549219186466448,-99.66015596313416,0.08445351331328833,-87.1047966316647,0.0004378574862535653,-99.48154023547926,4.203876918989553e-06,-99.03989835712092,1.8728669596318163e-07,-95.54490534398904,2.3588604842842177e-09,-98.74050825011727,4.16539929645557e-12,-99.82341476640067,7.754740779673255e-14,-98.13829594049437,7.146394229382067e-16,-99.07844834116,4.417486033149038e-16,-38.18580543756249
854,5.330798991697288e-16,-100.0,,,3019.070928842368,-99.69809290711576,208.03475898176683,-93.10931197427892,0.6907130687902632,-99.66798189294377,0.08762897074715656,-87.31326006316448,0.00048798716239922276,-99.44312119811694,4.430163985894407e-06,-99.09215562882572,2.0497409372908855e-07,-95.37321655853545,2.639291153045876e-09,-98.71237818154025,4.7503846157994094e-12,-99.82001286177476,9.206351043003306e-14,-98.06197775809906,8.813163529576207e-16,-99.04270829035201,5.330798991697288e-16,-39.51321822399423
855,7.162007396618268e-16,-100.0,,,3163.315928854976,-99.6836684071145,223.66348239927754,-92.9294611278287,0.7274529821314929,-99.67475558623697,0.08508170999070516,-88.304163694345,0.0004607652524259941,-99.45844382714412,4.640143923950548e-06,-98.99294838325599,2.1824058564127523e-07,-95.2966849904201,2.8752583037282008e-09,-98.68252813963106,5.652381968224267e-12,-99.80341307210921,1.114409285486013e-13,-98.02842537579583,1.1840615728475302e-15,-98.93749846823006,7.162007396618268e-16,-39.513218223994265
856,7.598470000332952e-16,-100.0,,,3205.039035727463,-99.67949609642726,220.76246403738173,-93.11201949254031,0.7234741070598638,-99.67228391374661,0.09035751818924076,-87.51060787006656,0.0004480602895114708,-99.50412505955168,4.249811938930691e-06,-99.051508906633,2.0352022862806248e-07,-95.21107682992506,2.588061122455214e-09,-98.72835189902182,5.712676808538804e-12,-99.77926808764394,1.2143276830397714e-13,-97.87432805366356,1.2532502484603503e-15,-98.96794723041877,7.598470000332952e-16,-39.36989033381111
857,7.238367665473755e-16,-100.0,,,3119.8446935392076,-99.68801553064608,224.7231525889784,-92.79697630287973,0.7699749818718478,-99.65736731039897,0.10132608743768858,-86.84034029373788,0.0005108949685559913,-99.49579127994045,4.721559896725904e-06,-99.07582572009447,2.0792189227611049e-07,-95.59633051737222,2.6871963846961756e-09,-98.70759333936434,5.6591955478539314e-12,-99.78940148996614,1.2051504675449491e-13,-97.87045622058075,1.2184516987364683e-15,-98.98896301204726,7.238367665473755e-16,-40.593725028411654
858,7.100202928647081e-16,-100.0,,,3152.2630045092405,-99.68477369954908,248.2587321125178,-92.12442833109455,0.8989444433400514,-99.63790017144991,0.12070995514645123,-86.57203389589347,0.0005572807385015562,-99.5383307550521,4.90242978473012e-06,-99.12029441428174,2.159168036543362e-07,-95.59571858985386,2.491437992009504e-09,-98.84611204415657,5.6451116199692476e-12,-99.77341954172353,1.2044015552337104e-13,-97.86646990119165,1.2198398974572618e-15,-98.98718173174348,7.100202928647081e-16,-41.79397686985522
859,6.892923685984868e-16,-100.0,,,3065.100715813923,-99.69348992841861,252.17810065699456,-91.77259985761904,1.009736183427792,-99.59959402470034,0.12110519100671943,-88.00625420834194,0.0005157163651773035,-99.57415833219841,4.362005424776059e-06,-99.15418518408342,1.879639767987717e-07,-95.69088163597547,2.175492508144845e-09,-98.84260136160353,5.05692305425812e-12,-99.76755042661257,1.143939239915292e-13,-97.73787493374641,1.1608559355869861e-15,-98.98521189318329,6.892923685984868e-16,-40.62205761562079
860,5.343306364420079e-16,-100.0,,,3034.4707261410995,-99.6965529273859,241.1039178769246,-92.05449847316426,0.9656081246947594,-99.59950541940688,0.10013677802956499,-89.62966699754939,0.00042489701229782696,-99.57568335964197,3.447681546838514e-06,-99.18858418697896,1.3925519955142853e-07,-95.96090306892978,1.6576230424756178e-09,-98.80965087995624,3.8897428497126945e-12,-99.76534213448774,8.975181663848488e-14,-97.69260282475706,8.846963509043921e-16,-99.01428585622072,5.343306364420079e-16,-39.60293428408723
861,4.914700834091624e-16,-100.0,,,3116.1196048819356,-99.6883880395118,230.41945894697224,-92.605564350419,0.9061883922630136,-99.60672228100684,0.097744820962328,-89.21363131586457,0.00041646327306474464,-99.57392804144042,3.1705494739211735e-06,-99.23869650003249,1.278831244367962e-07,-95.96653118052004,1.4923975449629355e-09,-98.8329988405151,3.745550152453971e-12,-99.74902463722916,8.45765051372928e-14,-97.7419470653228,8.137317228636077e-16,-99.03787497302865,4.914700834091624e-16,-39.60293428408722
862,6.065223286675833e-16,-100.0,,,3293.7093604612037,-99.67062906395387,254.8468135823903,-92.26261987042156,1.1042387311713109,-99.56670490964788,0.12273722189181487,-88.88490156819418,0.0005193073366607422,-99.57689498861357,4.3588457390856804e-06,-99.16064237275867,1.680349614190986e-07,-96.14496654670909,1.7766859595868903e-09,-98.94266886808416,4.350729134612257e-12,-99.75512109435346,9.804156256907022e-14,-97.74654869251455,1.0042248269484782e-15,-98.97571519605167,6.065223286675833e-16,-39.602934284087276
863,7.549369903404486e-16,-100.0,,,3479.7393527871527,-99.65202606472128,247.9293396231679,-92.87506004078769,1.1789915509435158,-99.5244646911352,0.14064711618895576,-88.07055775112217,0.0006209481629313006,-99.55850629592926,5.075324679237049e-06,-99.18264921579313,1.8403697494121415e-07,-96.37388765108759,2.0264449458018117e-09,-98.89889249350621,4.839045102432172e-12,-99.76120520261568,1.1356031639990578e-13,-97.65324947389252,1.2490471713676617e-15,-98.90010242048895,7.549369903404486e-16,-39.558968816700514
864,7.653475879551138e-16,-100.0,,,3405.676098291293,-99.65943239017086,254.0252022391478,-92.54112267556512,1.1667186065344994,-99.54070753757884,0.1292438731690452,-88.92244689977665,0.0005673701708987357,-99.56100807180496,5.0466537521708095e-06,-99.11051831572732,1.8221367251515024e-07,-96.38941600784933,2.051574962374277e-09,-98.87408286433407,5.0579055766468456e-12,-99.75346230728059,1.1780765310228983e-13,-97.67082142366938,1.2949644953337278e-15,-98.90078066981833,7.653475879551138e-16,-40.89817977921668
865,1.0911370802726999e-15,-100.0,,,3946.9611209140903,-99.60530388790859,290.1457495926208,-92.64888250215586,1.3900628712165521,-99.52090875941893,0.14401093433838608,-89.63996972220754,0.0007136304503733374,-99.5044609260735,7.43303390666464e-06,-98.95841973912744,2.723182863973575e-07,-96.33637771848194,2.6904221167628918e-09,-99.0120303148364,6.994916971046764e-12,-99.74000671019375,1.7555201932502124e-13,-97.49029159242829,1.847628911669931e-15,-98.94753195162671,1.0911370802726999e-15,-40.94392692272258
866,9.57652243287867e-16,-100.0,,,3616.6189107459395,-99.63833810892541,272.4494712994255,-92.46673542269257,1.183470986419575,-99.5656181747114,0.12488486380870631,-89.44757706426518,0.0005871117609207439,-99.52987756641184,6.738834562525696e-06,-98.85220583012041,2.5332151620062895e-07,-96.24087052664363,2.581232599240215e-09,-98.98104486426811,6.741438036847418e-12,-99.73882872706506,1.7911596398488575e-13,-97.34305999690463,1.6549073254888295e-15,-99.07606933035379,9.57652243287867e-16,-42.13257573169579
867,1.0893160326323289e-15,-100.0,,,3998.451652516999,-99.6001548347483,276.0407678705732,-93.0963084748866,1.1232508983078766,-99.59308514210679,0.11593965384242505,-89.67820510830816,0.0005476018126343865,-99.527683760917,6.691314520350254e-06,-98.77806932592866,2.578355735066288e-07,-96.14671268668548,2.6533843783437394e-09,-98.9709005851066,7.949880276999685e-12,-99.70038716056804,2.1081465043651157e-13,-97.34820345601388,1.8716866536969387e-15,-99.11216480931404,1.0893160326323289e-15,-41.80029918572525
868,1.1117944602003863e-15,-100.0,,,3954.7869624455693,-99.60452130375545,266.0444864889463,-93.2728491062783,1.0537212981722173,-99.60393041326341,0.10865501472193963,-89.68844846256667,0.0004976900300747255,-99.54195392513786,5.997106193938981e-06,-98.79501178815285,2.29816600077572e-07,-96.16787509432736,2.4430049807910727e-09,-98.93697627587979,7.640953159787432e-12,-99.68723137202474,2.16578042243464e-13,-97.16556249312895,1.9136607192629218e-15,-99.11641055601025,1.1117944602003863e-15,-41.90221657323811
869,9.43436586047396e-16,-100.0,,,4032.904006111216,-99.59670959938887,278.43055168976554,-93.09602828959358,1.1990950143338086,-99.56933784491083,0.1233394944332266,-89.71395152520492,0.0005345905321115946,-99.56656986915006,6.542682941050263e-06,-98.77613190880746,2.563737213380661e-07,-96.08152001788869,2.614587085100945e-09,-98.98016572390692,7.335177170363768e-12,-99.71945179366321,2.039264622228157e-13,-97.21988361717099,1.6569894262047029e-15,-99.18745737647612,9.43436586047396e-16,-43.06321023373598
870,9.36683024542405e-16,-100.0,,,4442.243582578781,-99.55577564174212,301.79713463704104,-93.20620022232451,1.2726022458716166,-99.57832527223887,0.1308376147036625,-89.71889173320996,0.000488537711072348,-99.62660759890889,6.048406936781525e-06,-98.7619365302414,2.491623705954909e-07,-95.88052898556995,2.5999627179465046e-09,-98.95651871037641,7.626410969756764e-12,-99.70667229506351,2.072571383201817e-13,-97.28237647902691,1.6473016803678418e-15,-99.20518941170413,9.36683024542405e-16,-43.13834340694389
871,9.621223735322924e-16,-100.0,,,4713.809375419804,-99.52861906245802,316.93217317571265,-93.27651697524388,1.2747440500949216,-99.59778647988881,0.13113823116139028,-89.71258338867122,0.00044735423775537183,-99.65886817765231,5.7174365954947345e-06,-98.7219442417306,2.5048850783990294e-07,-95.61886688805112,2.608890167950735e-09,-98.95847909732522,8.339805831350399e-12,-99.6803312790319,2.1645019801386406e-13,-97.40461345994171,1.6920407022573208e-15,-99.21827712897313,9.621223735322924e-16,-43.13834340694391
872,1.0160120595028951e-15,-100.0,,,5030.968186793703,-99.49690318132063,315.9860874756661,-93.71917937574858,1.3333997826425783,-99.57801946494075,0.14459539790878242,-89.15588559477501,0.0004982450654696351,-99.65542121486884,6.525175254099783e-06,-98.69036831344245,2.7446694336076274e-07,-95.79372303926527,2.846526540994382e-09,-98.96288911657646,8.935534717586961e-12,-99.6860898857291,2.0941099112293613e-13,-97.65642462660044,1.78647189331557e-15,-99.14690633775434,1.0160120595028951e-15,-43.127453429046334
873,9.550911721934823e-16,-100.0,,,5368.151218506261,-99.46318487814936,331.0719623478656,-93.8326632601831,1.2751359982742332,-99.6148462741359,0.139482381092029,-89.06137217670866,0.00047092117690529566,-99.66237945379311,5.416962034362813e-06,-98.84970939936044,2.2524084817395635e-07,-95.84193415524923,2.510532939983329e-09,-98.88540068982319,8.015397907506555e-12,-99.68072922765316,1.925015934684924e-13,-97.59835262466244,1.7140699554786753e-15,-99.10958141977187,9.550911721934823e-16,-44.27933532463316
874,7.100425410333439e-16,-100.0,,,4859.178016378111,-99.51408219836219,297.4844152310859,-93.87788604927832,1.0816631493541273,-99.63639670047458,0.12215322500944309,-88.70690703641128,0.00038526267445007005,-99.68460703807018,4.448740065940706e-06,-98.84527093825248,1.775074895577801e-07,-96.00993793913096,1.975583397277743e-09,-98.88704223004929,6.4867962460906625e-12,-99.67165161161866,1.5867205001270118e-13,-97.55392270709402,1.2964890220482346e-15,-99.18291279280474,7.100425410333439e-16,-45.23343206473155
875,7.305144356568119e-16,-100.0,,,4960.5747555585185,-99.50394252444414,285.97450961807533,-94.23505291805895,1.0611466149116808,-99.62893664322429,0.12406135437688162,-88.30874521639903,0.0004014413083777331,-99.67641711603582,4.765497552429268e-06,-98.81290304386285,1.825164527066491e-07,-96.17004414127526,1.9352982763456177e-09,-98.93965818004575,6.74241781476555e-12,-99.65160833876745,1.677832560549309e-13,-97.51152686373878,1.3338692987302892e-15,-99.20500452184955,7.305144356568119e-16,-45.2334320647316
876,7.88641124994519e-16,-100.0,,,5104.020122640981,-99.4895979877359,314.94287573593203,-93.82951343904634,1.1818547850172738,-99.62473995252135,0.13506628661282738,-88.5716681672653,0.0003985337407593446,-99.70493470224605,4.889146542485372e-06,-98.77321640743145,1.8520239850331085e-07,-96.21196875786087,2.1160744473270575e-09,-98.85742600288773,7.170655871975646e-12,-99.66113404558931,1.8458813646532785e-13,-97.42578447828272,1.4372997076694406e-15,-99.22134773382936,7.88641124994519e-16,-45.13036350134041
877,7.819416969234485e-16,-100.0,,,5326.207886998947,-99.4673792113001,326.4989714407701,-93.86995441470205,1.173243537730044,-99.64065934647427,0.12771399799048389,-89.11445118738254,0.00038830080931145044,-99.69596065002962,4.5546860451127645e-06,-98.82702123305143,1.8864724002998526e-07,-95.85817248079248,2.092602479891711e-09,-98.8907325230101,7.137696487960152e-12,-99.65890815113964,1.78486611816445e-13,-97.4993807579586,1.3966741458064252e-15,-99.2174908069616,7.819416969234485e-16,-44.01402078850944
878,9.758164503587657e-16,-100.0,,,5653.775317155887,-99.4346224682844,346.55397509005417,-93.87039711255476,1.2976935620664436,-99.62554359339573,0.13402605153627584,-89.67197993008048,0.00042429242618055666,-99.68342540773448,5.277719886035465e-06,-98.75611263355675,2.1887139985063468e-07,-95.85291746100896,2.4710202074248965e-09,-98.87101731468286,8.430483949424465e-12,-99.65882577875759,2.1711269710260597e-13,-97.4246710105245,1.6726513304008234e-15,-99.22959303959531,9.758164503587657e-16,-41.66049835832031
879,8.825600892584678e-16,-100.0,,,5576.739606943449,-99.44232603930566,357.50126128805675,-93.58942166058925,1.3347870106478412,-99.626634321278,0.1386372047274348,-89.61353357340907,0.0003991078891753426,-99.71212064614257,4.9756623728634094e-06,-98.75330392913445,1.9715253908751363e-07,-96.03766243942201,2.327710413231047e-09,-98.8193353106156,7.78756160253964e-12,-99.66544113226998,2.14203925164197e-13,-97.24940955723108,1.54295157657897e-15,-99.2796809977239,8.825600892584678e-16,-42.800532261985914
880,8.462660915957125e-16,-100.0,,,5330.217893476618,-99.46697821065233,342.9994254562096,-93.5650018008459,1.2276415630616209,-99.64208640832888,0.13510111503068184,-88.99506834114084,0.00039721405712831435,-99.7059875804592,5.063870155014692e-06,-98.72515333630831,1.9321238564588824e-07,-96.18449170829247,2.3749494498075546e-09,-98.77080889930096,7.17568626360746e-12,-99.69785941068392,1.9757560052266025e-13,-97.24659644716223,1.54623497369035e-15,-99.21739578692916,8.462660915957125e-16,-45.26924393800535
881,7.782169638819336e-16,-100.0,,,5853.557441628334,-99.41464425583717,399.10777018123207,-93.18179117295536,1.2999409235499437,-99.67428824476164,0.13693642592783226,-89.46595007149406,0.00040970089360636565,-99.70080941514986,4.618080531873548e-06,-98.87281658303861,1.797734301825309e-07,-96.10718286652317,2.2644429989141813e-09,-98.74039061466704,6.779110333696384e-12,-99.70062790995635,1.8617757287127655e-13,-97.25365772635595,1.4219006275017122e-15,-99.23626642802739,7.782169638819336e-16,-45.26924393800533
882,7.458360272414847e-16,-100.0,,,5643.349203555375,-99.43566507964447,368.2349804893836,-93.47488579552386,1.2807061737178451,-99.65220409749888,0.12654232027160028,-90.1193323754931,0.00037666410241195725,-99.70234139724677,4.118043284792184e-06,-98.9067067293054,1.6449888617030286e-07,-96.0054114346541,2.3681929866043323e-09,-98.56035925729456,7.0932237323658564e-12,-99.70047948910884,1.942314390397496e-13,-97.26173251587305,1.3627365688072366e-15,-99.29839547318169,7.458360272414847e-16,-45.26924393800533
883,7.167991626185707e-16,-100.0,,,6478.1655739683365,-99.35218344260318,417.5056040283852,-93.55518781881591,1.5212515330854806,-99.63563326613885,0.13370065329838166,-91.2111409329394,0.00038782643479559143,-99.70992928962727,3.8103659533636033e-06,-99.0175074178809,1.5137438591906027e-07,-96.02730058551371,2.176288339930568e-09,-98.56231400925766,6.398043987406675e-12,-99.7060111994346,1.8260778087413087e-13,-97.14588112814543,1.309682551811704e-15,-99.28278929542742,7.167991626185707e-16,-45.26924393800533
884,8.370683452754233e-16,-100.0,,,6466.918821739269,-99.35330811782607,450.77222295145435,-93.02956731981646,1.677268530268671,-99.62791218161433,0.14842541953495783,-91.15076585195439,0.00038002962358520804,-99.74395920538684,3.628096165982489e-06,-99.04531227546029,1.5425671562218165e-07,-95.7482737897492,2.352093406562687e-09,-98.47520842313043,6.788348301279588e-12,-99.7113912108108,1.9915506919049186e-13,-97.06622199758148,1.529429530129747e-15,-99.23204087330217,8.370683452754233e-16,-45.269243938005324
885,9.431820124909864e-16,-100.0,,,6434.408091325497,-99.35655919086746,428.2711199208247,-93.34404790864609,1.566898937863773,-99.63413387805524,0.13820871658271097,-91.1794747419296,0.0003454930482518838,-99.75002079695521,3.390579738411936e-06,-99.01862577103432,1.5609970942961572e-07,-95.39607614411307,2.567619568259318e-09,-98.35514135315093,7.271171186615959e-12,-99.71681275230561,2.1870664520239485e-13,-96.99214006121919,1.7233125948828923e-15,-99.21204378893557,9.431820124909864e-16,-45.269243938005324
886,1.4363678014166547e-15,-100.0,,,6888.678648012116,-99.31113213519879,485.7047715459864,-92.94923168340641,1.8238323663461724,-99.62449774571064,0.1733872916542789,-90.49324406926502,0.0004858536758816599,-99.71978703211397,5.400756937395654e-06,-98.88839846120437,2.3835672425447477e-07,-95.58660522927708,4.188744383004795e-09,-98.24265734641797,1.0986393706222947e-11,-99.73771630107584,3.1085467725002967e-13,-97.17054853883532,2.623537767833441e-15,-99.15602435483922,1.4363678014166547e-15,-45.250729033612124
887,1.7609871480502908e-15,-100.0,,,7106.102119417814,-99.28938978805822,522.5099444984066,-92.64702454710552,1.9305031468199583,-99.63053274542494,0.1787180563062957,-90.74241051610349,0.0005002503585783094,-99.72008963788139,6.598639663743403e-06,-98.6809325469558,2.773526411648449e-07,-95.79682093130839,5.162970940738906e-09,-98.13848142240322,1.3262488601124213e-11,-99.74312292760598,3.5638165165924155e-13,-97.31285988340807,3.2194797514297564e-15,-99.09662022821868,1.7609871480502908e-15,-45.30212071474454
888,1.8391502186578024e-15,-100.0,,,7361.508340919255,-99.26384916590807,540.2287932999102,-92.66143882094073,1.9821915371168197,-99.63308295268585,0.1825424246129958,-90.79087862121986,0.0004953238044469412,-99.72865277455524,6.497953173801195e-06,-98.68814034062898,2.674517805508416e-07,-95.88406112821545,4.987858700144942e-09,-98.13504374886868,1.1703343913825809e-11,-99.76536336297005,3.647269628208208e-13,-96.88356622255671,3.3623793878121492e-15,-99.07811055102499,1.8391502186578024e-15,-45.3021207147445
889,1.440802127098265e-15,-100.0,,,7179.070803305581,-99.28209291966944,513.5051391849063,-92.84719216101804,1.967837082483967,-99.6167833713198,0.16845976802700852,-91.43934375835805,0.00047265455110405023,-99.71942585660673,5.704613061367544e-06,-98.79306926209799,2.3524300657345981e-07,-95.87626708344938,4.263878775709076e-09,-98.18745779616722,1.0256707994843047e-11,-99.75945122893093,3.1292032126355805e-13,-96.94911543332529,2.6230911861464117e-15,-99.16173830591937,1.440802127098265e-15,-45.072358341649945
890,1.8131499466391113e-15,-100.0,,,7314.592438481921,-99.26854075615181,525.0663550600924,-92.8216594502555,1.845015361062858,-99.64861291467597,0.16021905874997758,-91.31611247628419,0.000449954831250893,-99.71916272960193,6.1864258218224005e-06,-98.62510070074725,2.5561976414616776e-07,-95.86805416393295,4.807231037411813e-09,-98.11938210119662,1.2586408575356792e-11,-99.73817758128527,3.9361549783626013e-13,-96.8726941011042,3.300979055166621e-15,-99.1613696428844,1.8131499466391113e-15,-45.07235834164993
891,1.3964917747177834e-15,-100.0,,,6563.563416971283,-99.34364365830287,487.5657278633818,-92.57163073030281,1.7158574243267908,-99.64807669483947,0.14365899765993737,-91.62756790726354,0.0003808225277608809,-99.73491216424722,5.045090351506487e-06,-98.67521220943254,2.1693054188737715e-07,-95.70016537320089,3.848903506984941e-09,-98.22574383786716,9.220858208026734e-12,-99.76042895875949,2.8568471141882657e-13,-96.90175572627136,2.542420778601716e-15,-99.11006060983277,1.3964917747177834e-15,-45.07235834164997
892,1.3752533610826256e-15,-100.0,,,6738.794062469716,-99.32612059375303,475.67073028892867,-92.94130780849832,1.5415123721316568,-99.67592868890728,0.127026844535585,-91.75959617113368,0.00038994633559516945,-99.69302052883323,5.278173503308552e-06,-98.64643592681732,2.4064664466009423e-07,-95.4407212171171,4.0597421411468846e-09,-98.31298618483497,9.512061829733226e-12,-99.76569788181064,2.8910746465009613e-13,-96.96062252511447,2.5032751794620414e-15,-99.1341367880308,1.3752533610826256e-15,-45.06183849199631
893,1.7746123488808738e-15,-100.0,,,6278.258582893535,-99.37217414171064,437.78098686969633,-93.02703160295874,1.4483244266712811,-99.66916689620822,0.11902061133265798,-91.78218573540143,0.0004158259735992323,-99.65062692172113,5.901187119314943e-06,-98.58085172789076,2.9905094639272017e-07,-94.93235953467891,5.44418991019639e-09,-98.17951089074737,1.2630818538033084e-11,-99.76799452725966,3.6918718429816263e-13,-97.07709216796607,3.1649363763744402e-15,-99.14272853690979,1.7746123488808738e-15,-43.928972407535014
894,1.9215015838567748e-15,-100.0,,,5922.911793042723,-99.40770882069573,378.04286386408234,-93.61728019809199,1.256848076523517,-99.66753820884836,0.10779486714207305,-91.42339721438432,0.0003704632087431792,-99.6563257429921,5.476476209299512e-06,-98.52172197399067,2.905680298905965e-07,-94.69425194622067,5.6829116555567846e-09,-98.0442061510702,1.2765696684635969e-11,-99.77536696928672,3.7470120100252134e-13,-97.06478063626962,3.4269063121557515e-15,-99.08542958950038,1.9215015838567748e-15,-43.92897240753504
895,1.7633230122926072e-15,-100.0,,,6092.427818054243,-99.39075721819458,374.1958767644208,-93.85801706742373,1.2112058129069676,-99.67631770200678,0.10909332818757483,-90.99299829764323,0.0003752067220713372,-99.65606813147528,5.346539189627769e-06,-98.57504173696248,2.738536240034165e-07,-94.8779273041767,5.13348741077367e-09,-98.12546303542449,1.1327620557565749e-11,-99.77933869022854,3.4963664223511205e-13,-96.91341495366748,3.1448023836994375e-15,-99.10055125698618,1.7633230122926072e-15,-43.92897240753505
896,1.9499442304471543e-15,-100.0,,,5923.543939319371,-99.40764560606806,378.4997236323671,-93.6102487377538,1.182357026702503,-99.6876201083172,0.10484355112251635,-91.13266562005248,0.0003624110414425674,-99.65433158495455,5.415126094667536e-06,-98.50580543211024,2.837204461456188e-07,-94.7605939144241,5.368677497140845e-09,-98.10775798146554,1.2049818918057524e-11,-99.77555331039208,3.864636378348404e-13,-96.79278468445948,3.477632414051202e-15,-99.1001398130146,1.9499442304471543e-15,-43.92897240753505
