MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
51,3.806326543616415e-65,-100.0,1000000.0,0.0,0.059701360915623315,-99.9999940298639,3.850327856618214e-09,-99.99999355068661,1.2987057678892712e-17,-99.99999966270255,4.140660331423004e-22,-99.99681170251661,3.1059568983402295e-28,-99.99992498885082,2.4683105170270758e-34,-99.99992052978848,5.87533383200279e-41,-99.99997619694203,1.1538878002784822e-46,-99.99980360472559,8.432674988532291e-53,-99.99992691945451,1.0168076567901874e-58,-99.99987942050913,2.0182468321416482e-64,-99.9998015114443,3.806326543616415e-65,-81.1404309770309
52,2.8857242032110442e-64,-100.0,1000000.0,0.0,0.06120794717244839,-99.99999387920528,5.645529148558109e-09,-99.99999077647689,2.5391229536470458e-17,-99.99999955024181,8.759764124506774e-22,-99.99655008273155,8.788384981464839e-28,-99.99989967326908,7.371028414363226e-34,-99.99991612761127,2.0618164212028134e-40,-99.99997202810374,4.134956730264666e-46,-99.99979945078098,4.013542826206789e-52,-99.99990293627991,5.8090499359531396e-58,-99.99985526378595,1.464134765372617e-63,-99.99974795624388,2.8857242032110442e-64,-80.2905834117214
53,8.118462622018158e-63,-100.0,1000000.0,0.0,0.0722201147576038,-99.99999277798852,1.0027695178139305e-08,-99.99998611509382,6.581372769391081e-17,-99.99999934368041,3.590027637328424e-21,-99.99454516897444,5.3716158893139216e-27,-99.99985037396833,6.383850193889619e-33,-99.99988115586956,2.3127202403004447e-39,-99.99996377232908,5.191163681423396e-45,-99.9997755386237,8.15506493957651e-51,-99.9998429048776,1.1377321647659786e-56,-99.99986048766341,3.6852235749462264e-62,-99.99967609041134,8.118462622018158e-63,-77.97023041638221
54,1.979174962526545e-62,-100.0,1000000.0,0.0,0.0852171493326515,-99.99999147828507,1.4027398155201538e-08,-99.99998353923093,1.0930878241016435e-16,-99.999999220748,7.154463757454133e-21,-99.99345481341965,1.342235762577888e-26,-99.99981239184262,1.6119385089594688e-32,-99.99987990645505,5.5264572433805166e-39,-99.99996571545867,1.1855412404741207e-44,-99.99978547898078,2.388678958917549e-50,-99.99979851574308,2.502391434863136e-56,-99.99989523952453,8.630914647145032e-62,-99.99965509334284,1.979174962526545e-62,-77.0687691462547
55,1.5401376717466272e-61,-100.0,1000000.0,0.0,0.12397340099689681,-99.9999876026599,2.6624940221697635e-08,-99.99997852366717,2.36200832038281e-16,-99.99999911285873,1.3969276595573358e-20,-99.99408584784608,3.5758820602219354e-26,-99.99974401809315,4.988434749005252e-32,-99.99986049778306,2.0515660649539742e-38,-99.99995887355117,4.970827547563944e-44,-99.99975770570431,1.1373805290549187e-49,-99.999771188898,1.5549889910947244e-55,-99.99986328331184,6.962705185962807e-61,-99.99955223443858,1.5401376717466272e-61,-77.88018262138071
56,1.3404054344517916e-60,-100.0,1000000.0,0.0,0.11881104260102775,-99.99998811889574,3.126447913252523e-08,-99.99997368554433,3.4843796601824284e-16,-99.99999888551488,2.6117843958580714e-20,-99.99250430592939,5.498157828027809e-26,-99.99978948653508,9.91925972923622e-32,-99.99981958939631,7.663029207759167e-38,-99.99992274595668,2.0782108359755115e-43,-99.99972880035041,6.228104053376859e-49,-99.99970031413822,1.2392616182284384e-54,-99.99980102104789,6.191861037328919e-60,-99.99950035884706,1.3404054344517916e-60,-78.3521395849991
57,1.0866695727984352e-59,-100.0,1000000.0,0.0,0.20911821627860894,-99.99997908817836,7.8558115736842e-08,-99.9999624336334,1.0783306572898327e-15,-99.99999862734659,1.0842184728443212e-19,-99.9899453987929,2.5934704570733894e-25,-99.99976079816733,5.440166569841084e-31,-99.99979023603083,3.896614985116971e-37,-99.99992837324125,1.1697739366794558e-42,-99.99969979740335,3.6951591505832515e-48,-99.99968411339707,9.332454706407283e-54,-99.99974744106204,4.501169573172744e-59,-99.99951768642713,1.0866695727984352e-59,-75.8580618851808
58,1.7965038661575567e-59,-100.0,1000000.0,0.0,0.23977044049823582,-99.99997602295595,9.562500916949112e-08,-99.99996011809922,1.3689549412077344e-15,-99.99999856841328,1.3466552239323898e-19,-99.99016289591867,2.9546285901917216e-25,-99.99978059502257,6.507169140902974e-31,-99.99977976354921,5.1716908289520115e-37,-99.99992052318424,1.3715425350460046e-42,-99.9997347980418,4.652061379659442e-48,-99.99966081537679,1.3640389653686816e-53,-99.99970678826996,7.077039765786429e-59,-99.99948117026379,1.7965038661575567e-59,-74.61503784615343
59,9.370420458413898e-59,-100.0,1000000.0,0.0,0.34126463890514425,-99.99996587353611,1.7412790363730542e-07,-99.99994897569692,3.576972697160403e-15,-99.99999794577857,4.0649509210720285e-19,-99.98863577872903,7.371905652982646e-25,-99.99981864711785,2.0522166775538414e-30,-99.99972161652981,1.7379632713400982e-36,-99.99991531287654,6.254537842040527e-42,-99.9996401225535,2.0234306796233539e-47,-99.99967648598013,7.122281786032465e-53,-99.99964800959788,3.9891672297427095e-58,-99.99943990320102,9.370420458413898e-59,-76.51033431602147
60,6.799968831791474e-58,-100.0,,,0.4794397055749079,-99.99995205602944,3.248425498389464e-07,-99.99993224538017,8.022128327599628e-15,-99.99999753045643,9.466534187310088e-19,-99.98819947300676,1.9161849282519145e-24,-99.99979758326644,6.339673396016585e-30,-99.99966915127541,6.4251512691602e-36,-99.9998986516991,3.466312792793473e-41,-99.99946050876507,1.2825137686133072e-46,-99.99963000633663,4.4385887873269105e-52,-99.99965391492115,2.860392787653616e-57,-99.99935556256173,6.799968831791474e-58,-76.22715012727501
61,4.807073302688437e-57,-100.0,,,0.7194716561619162,-99.99992805283439,7.138664804022126e-07,-99.99990077906831,2.375188172090163e-14,-99.99999667278372,2.7782870119693914e-18,-99.98830287619055,5.9683304494582366e-24,-99.99978517948564,2.2757408037580574e-29,-99.9996186972516,2.627461867540831e-35,-99.99988454476612,1.880294251005798e-40,-99.99928436858619,6.984496276705985e-46,-99.99962854237985,2.852481830700773e-51,-99.9995915980598,2.113566364326517e-56,-99.99925904300544,4.807073302688437e-57,-77.2561042613857
62,2.2299919190226513e-56,-100.0,,,1.0008378149568617,-99.99989991621851,1.0614415030103507e-06,-99.99989394470441,4.208911656149738e-14,-99.99999603472104,4.799720654962272e-18,-99.9885962903309,1.170265933107669e-23,-99.99975618040773,5.149159577325522e-29,-99.99956000089966,7.993390240595189e-35,-99.9998447632061,5.435758175802669e-40,-99.99931996837235,2.1507495160139583e-45,-99.99960433311298,1.0506033222837623e-50,-99.99951151758285,9.594063314278735e-56,-99.99908680439984,2.2299919190226513e-56,-76.75654364607142
63,7.247786270964381e-56,-100.0,,,1.2678975678573958,-99.99987321024322,1.0736860491994628e-06,-99.99991531760321,5.3108871126923474e-14,-99.999995053594,5.5756290272325265e-18,-99.98950151093608,1.6485939583325544e-23,-99.99970432144063,7.911803504665795e-29,-99.99952008780181,1.4635277017850646e-34,-99.99981501971062,1.0916792604724995e-39,-99.99925407680419,5.400317966354302e-45,-99.99950532009154,3.213314449424925e-50,-99.99940497680517,3.1722404498460203e-55,-99.99901278244013,7.247786270964381e-56,-77.1524687817527
64,2.835536999106206e-55,-100.0,,,1.6367813068548802,-99.99983632186932,1.2051034286415127e-06,-99.99992637358311,6.652122656169177e-14,-99.99999448004006,8.564268474185688e-18,-99.98712551028169,2.2037005434865652e-23,-99.99974268665794,1.3395920145618782e-28,-99.99939211703762,3.208487772842998e-34,-99.99976048769044,2.7208790721475255e-39,-99.99915197461708,1.200651561464425e-44,-99.99955872659915,9.548347020980147e-50,-99.99920473621762,1.1305368281616481e-54,-99.99881598686592,2.835536999106206e-55,-74.91866758806047
65,6.217347574222143e-55,-100.0,,,1.6854371480910877,-99.9998314562852,1.4027869403364326e-06,-99.99991677014228,6.523400954496765e-14,-99.99999534968515,8.772781572834477e-18,-99.98655182835759,2.793404361413381e-23,-99.99968158282088,1.929816523788209e-28,-99.99930915246269,5.042950197203727e-34,-99.9997386824014,4.7560603323407965e-39,-99.99905688929172,2.45798674464833e-44,-99.99948318848524,1.9049622382986245e-49,-99.99922499084161,2.4266967330720803e-54,-99.99872611819579,6.217347574222143e-55,-74.37937963368302
66,2.4018890235031338e-54,-100.0,,,1.898570834418666,-99.99981014291656,2.435739260152107e-06,-99.99987170669559,1.7309175664834666e-13,-99.99999289366643,2.6528745652880903e-17,-99.9846735938403,7.874262236942593e-23,-99.9997031800018,4.975713431045386e-28,-99.99936810417518,1.9638473298922013e-33,-99.99960531341743,1.983742844200277e-38,-99.99898986911356,8.529962561333205e-44,-99.99957000663738,8.558436801278215e-49,-99.9989966618564,9.068149062835857e-54,-99.998940443299,2.4018890235031338e-54,-73.51290757507687
67,1.0347862332752837e-53,-100.0,,,2.2917889097039867,-99.99977082110902,3.294562428458441e-06,-99.9998562449441,2.6532769108242984e-13,-99.99999194649678,4.875597095494054e-17,-99.98162424330607,1.419597521760535e-22,-99.99970883617043,1.0508038212363213e-27,-99.99925978750657,3.6044589585879896e-33,-99.99965698079073,4.2748577853743936e-38,-99.9988140084727,2.4494862293459767e-43,-99.99942700170337,2.943925622356377e-48,-99.99879814567353,3.6769757030227544e-53,-99.99875099571976,1.0347862332752837e-53,-71.85768096252008
68,3.8798820634843584e-53,-100.0,,,2.6329759823408656,-99.99973670240176,5.604692770486743e-06,-99.99978713467922,4.496874156211209e-13,-99.99999197659115,8.915484565248775e-17,-99.98017404033213,2.697871987733917e-22,-99.99969739480025,2.2628334046204265e-27,-99.99916125249274,1.0304881131745894e-32,-99.99954460274844,1.0071922837660635e-37,-99.99902260659692,7.04306997364161e-43,-99.99930072240552,1.2029216221584869e-47,-99.99829204930994,1.3808043311235248e-52,-99.99885212443962,3.8798820634843584e-53,-71.9012898784334
69,4.1414968928190355e-53,-100.0,,,2.362998680040817,-99.999763700132,4.817190439807707e-06,-99.99979614079007,3.2852849439836395e-13,-99.99999318008082,9.110426049015784e-17,-99.97226899278341,2.5846848220559924e-22,-99.9997162937487,2.536782173543761e-27,-99.9990185332649,1.3444666687638164e-32,-99.99947001099156,1.011134766718319e-37,-99.99924792872133,7.72831772298514e-43,-99.99923567876634,1.2122857005668849e-47,-99.99843137181465,1.4132596276537127e-52,-99.99883421900712,4.1414968928190355e-53,-70.69542770640997
70,2.0781188376590253e-52,-100.0,,,2.4389765981020264,-99.99975610234019,6.650462793116421e-06,-99.99972732568249,5.780501220673696e-13,-99.99999130812185,2.1587731575813922e-16,-99.96265422192351,7.7438237603721e-22,-99.99964128589735,8.920053845298106e-27,-99.99884810732769,4.725219796915661e-32,-99.99947027003661,4.752929796468012e-37,-99.99899413572263,3.397283021565441e-42,-99.99928522339545,5.377597382465767e-47,-99.9984170887888,6.591502183166952e-52,-99.99877426632855,2.0781188376590253e-52,-68.47275810715772
71,7.735381022593053e-52,-100.0,,,2.4619929960558866,-99.9997538007004,9.76933799582831e-06,-99.99960319391602,8.926787586172631e-13,-99.99999086244371,3.9526456666613493e-16,-99.95572152212085,2.1401012932690682e-21,-99.99945856485157,2.0308801253458468e-26,-99.99905103551325,1.2255291316945759e-31,-99.9993965526983,1.2486119126424726e-36,-99.99898116504916,9.24716287004325e-42,-99.99925940456147,1.5681224945519675e-46,-99.99830421231182,2.5162376257740345e-51,-99.99839538197143,7.735381022593053e-52,-69.25814579927231
72,1.5248107127175824e-51,-100.0,,,3.1135651097950965,-99.99968864348901,1.1331716882189765e-05,-99.99963605331887,1.1122203767590437e-12,-99.99999018489089,3.881685358944172e-16,-99.96509967412884,2.006882275210213e-21,-99.99948298687565,2.2408138347164906e-26,-99.9988834353353,1.4281491528331656e-31,-99.99936266496988,1.4685747143852972e-36,-99.99897169373978,1.032091569687382e-41,-99.99929721548412,2.3295154152921476e-46,-99.99774291789245,4.848445700574549e-51,-99.99791868915365,1.5248107127175824e-51,-68.55052511907292
73,5.527543920778399e-51,-100.0,,,5.725638079372744,-99.99942743619206,2.5188441757373232e-05,-99.99956007624988,3.397831212257206e-12,-99.99998651035564,1.1048954118552493e-15,-99.9674823337937,4.618334322286551e-21,-99.99958201163,5.269309437760216e-26,-99.99885904547612,3.980338008639369e-31,-99.99924461866291,5.190648266365089e-36,-99.99869592776918,3.33814970331732e-41,-99.99935689156113,8.450790405140257e-46,-99.9974684207851,1.8072403170107799e-50,-99.9978614541003,5.527543920778399e-51,-69.41444992815846
74,9.461295197510792e-51,-100.0,,,5.1076744055104095,-99.99948923255944,2.174536652133189e-05,-99.99957426091025,3.713607577505715e-12,-99.99998292230406,1.5749958738302527e-15,-99.95758852164751,5.157097714579757e-21,-99.99967256436666,6.544054706861961e-26,-99.99873105861687,4.626200030558831e-31,-99.99929306825236,6.997796392588e-36,-99.99848735542209,4.396634366133918e-41,-99.99937171159041,1.2279655518850278e-45,-99.99720703281277,3.0837985067358505e-50,-99.99748869298328,9.461295197510792e-51,-69.31934697794048
75,2.063098542401304e-50,-100.0,,,6.441303064343616,-99.99935586969356,2.963554146621314e-05,-99.99953991387814,6.1519555698277865e-12,-99.99997924129183,2.596037371721722e-15,-99.95780142846847,1.0785626355621772e-20,-99.99958453501198,1.3031555566698492e-25,-99.998791766455,8.196067636933411e-31,-99.99937105991722,1.4282795771521308e-35,-99.9982573599433,9.854451595759193e-41,-99.99931004743375,2.6495314578681103e-45,-99.99731133545879,6.71144191233342e-50,-99.99746693254295,2.063098542401304e-50,-69.25998065169858
76,8.581467473758817e-50,-100.0,,,7.810502198410585,-99.99921894978016,3.335114221195823e-05,-99.99957299618687,7.039700130380577e-12,-99.99997889217681,3.1772348194555413e-15,-99.95486690113768,1.5097047387401376e-20,-99.99952483690237,2.0436991271799053e-25,-99.9986462921691,1.6608980076860297e-30,-99.99918730796252,4.036662902810248e-35,-99.99756959013489,2.5719465618380022e-40,-99.99936285327169,8.314645897591744e-45,-99.99676717781739,2.8421104915861873e-49,-99.99658180212772,8.581467473758817e-50,-69.80600332336311
77,2.405600718277532e-49,-100.0,,,8.687486422877875,-99.99913125135771,3.0120773510011532e-05,-99.99965328551846,5.987842826397465e-12,-99.99998012055426,3.3790378968672927e-15,-99.94356836017855,1.5896704555058987e-20,-99.99952954938534,2.5210719887956077e-25,-99.99841409143633,3.0493012978458953e-30,-99.99879047432545,1.0135045273858047e-34,-99.99667627292816,6.0718152638415535e-40,-99.99940090891558,1.7730451105109032e-44,-99.99707987639039,7.790514244336145e-49,-99.99560613872815,2.405600718277532e-49,-69.12141300522683
78,4.137742965558324e-49,-100.0,,,8.030088578067652,-99.99919699114218,3.542324659164155e-05,-99.99955886854488,7.836722803713862e-12,-99.99997787689284,5.20335587249053e-15,-99.93360291026212,3.169668296751997e-20,-99.99939084153104,4.820532464662191e-25,-99.99847916816104,5.737549508676828e-30,-99.99880976851608,1.5930633743138818e-34,-99.99722344291425,9.916039927449933e-40,-99.99937754893577,2.891718587165511e-44,-99.99708379695088,1.2878176454409144e-48,-99.99554653190958,4.137742965558324e-49,-67.8701174797021
79,1.316567768430822e-48,-100.0,,,8.928187902521017,-99.99910718120975,4.7348096650421696e-05,-99.9994696785376,1.1835484521103987e-11,-99.99997500325175,9.086763016743752e-15,-99.92322441045366,5.504559728681289e-20,-99.99939422215385,9.664474227301947e-25,-99.99824427843394,1.5561301985964139e-29,-99.99838984494967,4.7929333537661456e-34,-99.99691996636393,3.110525015315366e-39,-99.99935101851294,9.766389371368624e-44,-99.99686021191816,4.1624691125487e-48,-99.99573796522515,1.316567768430822e-48,-68.37050959821582
80,4.5775738266327175e-48,-100.0,,,10.107262970860996,-99.9989892737029,7.501234493048709e-05,-99.99925783720927,1.742271905336452e-11,-99.99997677353099,1.1603088764250995e-14,-99.93340253763657,7.353073143044876e-20,-99.99936628312578,1.4677449339959698e-24,-99.99800390271463,2.5125523736775147e-29,-99.99828815462722,8.33306743020378e-34,-99.99668342538149,6.0593071607208e-39,-99.99927285993886,2.444942744574431e-43,-99.99596497969203,1.3611540168516518e-47,-99.99443277753693,4.5775738266327175e-48,-66.36990546286128
81,8.469511412113424e-48,-100.0,,,11.737078418375992,-99.99882629215816,8.325740765755724e-05,-99.99929064623504,2.0640724785641803e-11,-99.99997520854255,1.5272497574222297e-14,-99.92600793948453,1.2694564084214493e-19,-99.99916879580289,2.3965051761934637e-24,-99.99811218001635,3.575565576357933e-29,-99.99850800840663,1.493388970162814e-33,-99.99582334895481,1.0950645220285132e-38,-99.99926672518419,4.4333139209548255e-43,-99.99595155003949,2.351950952388847e-47,-99.99469482424587,8.469511412113424e-48,-63.98942161820573
82,1.1579556503518944e-47,-100.0,,,13.710165847571105,-99.99862898341524,0.00011722328100762113,-99.9991449900584,2.7439962285009463e-11,-99.99997659171281,1.790833922481187e-14,-99.9347362833855,1.395254865291308e-19,-99.99922089097835,3.1392086608893976e-24,-99.99775008226885,4.5873828261583415e-29,-99.99853868177566,1.7492661985833326e-33,-99.99618678827368,1.2873578244167706e-38,-99.99926405836604,5.778830135034212e-43,-99.99551109254519,3.193100471665642e-47,-99.99447448636306,1.1579556503518944e-47,-63.735696366990254
83,5.86970592923534e-47,-100.0,,,15.238050857760848,-99.99847619491422,0.00015215841381393353,-99.99900145750114,3.8563576837938785e-11,-99.99997465563956,2.6003463157721225e-14,-99.93256988772852,2.1665975487477153e-19,-99.9991668042308,6.1798283534858015e-24,-99.99714768053852,9.919698889626172e-29,-99.9983948261469,4.715115832066628e-33,-99.99524671475966,3.678077832177171e-38,-99.99921993902946,2.0524705421167307e-42,-99.99441971965857,1.591786993202434e-46,-99.99224453184327,5.86970592923534e-47,-63.12505407883512
84,1.0490044345126357e-46,-100.0,,,16.48873586614024,-99.99835112641338,0.00018401666933866314,-99.99888398558366,4.6520712396784305e-11,-99.99997471929441,3.0411861288976864e-14,-99.93462726660421,2.2991054843359097e-19,-99.99924401026873,6.561752459073247e-24,-99.99714595415313,1.1938255119489092e-28,-99.99818063006887,6.500814376191831e-33,-99.99455463607443,6.427469231240006e-38,-99.99901128245489,3.7378523918554786e-42,-99.99418456587284,2.800713288417776e-46,-99.99250715920586,1.0490044345126357e-46,-62.545097391769936
85,2.307017638879584e-46,-100.0,,,17.23583327665653,-99.99827641667234,0.00020050914512126069,-99.99883667275088,4.9648478855494305e-11,-99.9999752387958,3.748564949073413e-14,-99.92449788925087,2.835617175429907e-19,-99.99924354593985,8.260652314621386e-24,-99.997086823854,1.810446799933388e-28,-99.99780834886765,1.160100055114477e-32,-99.99359218920347,1.254616832000102e-37,-99.99891852704734,7.549669352939198e-42,-99.99398248998389,6.034911801759513e-46,-99.99200638926074,2.307017638879584e-46,-61.77213993074497
